country,vehicle,generation,generation_link,main_link,main_img,plate_number,plate_img,description,username,user_link,upload_time,likes,comments
España,Ford Kuga,"3rd gen (CX482), facelift, 2024–",/gallery.php?markaavto=40&model=620&modgen=17098,/es/nomer30157773,https://img03.platesmania.com/251108/m/30157773.jpg,0783 MTF,https://img03.platesmania.com/251108/inf/30157773badc75.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:21:04,0,0
country,vehicle,generation,generation_link,main_link,main_img,plate_number,plate_img,description,username,user_link,upload_time,likes,comments
España,SEAT Ibiza,"5th gen Hatch (6F), 2017–",/gallery.php?markaavto=86&model=1601&modgen=1700,/es/nomer30157771,https://img03.platesmania.com/251108/m/30157771.jpg,8543 NDY,https://img03.platesmania.com/251108/inf/301577712dcfc4.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:20:27,0,0
España,Porsche Panamera,"1st gen (970), 2009–2013",/gallery.php?markaavto=78&model=1495&modgen=611,/es/nomer30157767,https://img03.platesmania.com/251108/m/30157767.jpg,4274 MFM,https://img03.platesmania.com/251108/inf/30157767c1684e.png,"(E) 4274 MFM #Import #exUA - Previously registered in Kyiv-City Ukraine [UA]: KA0928EA #PrimeAuto of Kyiv-City, UA. Marbella (Málaga), Andalusia, E",gregolux86,/user52676,2025-11-08 14:20:02,3,0
España,Peugeot 308,"3rd gen Hatch (P5 / E-308), 2021–",/gallery.php?markaavto=75&model=65&modgen=1702,/es/nomer30157766,https://img03.platesmania.com/251108/m/30157766.jpg,8761 NGT,https://img03.platesmania.com/251108/inf/30157766dfaca6.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:20:00,1,0
España,Volkswagen Golf,"8th gen Hatch (CD1), 2020–",/gallery.php?markaavto=96&model=1888&modgen=1378,/es/nomer30157760,https://img03.platesmania.com/251108/m/30157760.jpg,4905 MVR,https://img03.platesmania.com/251108/inf/301577602d8a0f.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:19:33,0,0
España,BMW 3 Series,"7th gen Touring (G21), facelift, 2022–",/gallery.php?markaavto=22&model=87&modgen=21788,/es/nomer30157757,https://img03.platesmania.com/251108/m/30157757.jpg,2080 MBZ,https://img03.platesmania.com/251108/inf/301577579cdb98.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:19:12,0,0
España,Volkswagen T-Roc,"1st gen SUV (A11), facelift, 2022–",/gallery.php?markaavto=96&model=9345&modgen=6684,/es/nomer30157746,https://img03.platesmania.com/251108/m/30157746.jpg,3253 NCX,https://img03.platesmania.com/251108/inf/30157746a25f09.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:18:24,0,0
España,Toyota ProAce City,"1st gen Verso MPV (K9), facelift, 2024–",/gallery.php?markaavto=93&model=14840&modgen=21585,/es/nomer30157742,https://img03.platesmania.com/251108/m/30157742.jpg,3799 NDW,https://img03.platesmania.com/251108/inf/30157742f27d09.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:18:03,1,0
España,Peugeot Partner,"3rd gen (K9), facelift, 2024–",/gallery.php?markaavto=75&model=1457&modgen=21537,/es/nomer30157736,https://img03.platesmania.com/251108/m/30157736.jpg,1217 NBH,https://img03.platesmania.com/251108/inf/3015773643cd1a.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:17:37,0,0
España,Dacia Duster,,,/es/nomer30157731,https://img03.platesmania.com/251108/m/30157731.jpg,1459 MXT,https://img03.platesmania.com/251108/inf/30157731aea5f4.png,2025-11-08 14:17:15,canaryplates__,/user86993,2025-11-08 14:17:15,0,0
España,Ford Tourneo Custom,"2nd gen (V710), 2023–",/gallery.php?markaavto=40&model=6320&modgen=12738,/es/nomer30157727,https://img03.platesmania.com/251108/m/30157727.jpg,3811 MMT,https://img03.platesmania.com/251108/inf/30157727d897bb.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:16:57,0,0
country,vehicle,generation,generation_link,main_link,main_img,plate_number,plate_img,description,username,user_link,upload_time,likes,comments
España,Kia Picanto,"3rd gen (JA), facelift, 2023–",/gallery.php?markaavto=53&model=953&modgen=15348,/es/nomer30157721,https://img03.platesmania.com/251108/m/30157721.jpg,8446 NDD,https://img03.platesmania.com/251108/inf/30157721e61cbe.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:16:33,0,0
España,Mazda CX-30,"1st gen (DM), 2019–",/gallery.php?markaavto=65&model=11131&modgen=12182,/es/nomer30157717,https://img03.platesmania.com/251108/m/30157717.jpg,7310 NGF,https://img03.platesmania.com/251108/inf/30157717a9b5e7.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:16:08,1,0
España,MINI Hatch,"4th gen (J01/F66), 2023–",/gallery.php?markaavto=69&model=6443&modgen=14792,/es/nomer30157714,https://img03.platesmania.com/251108/m/30157714.jpg,0020 MXT,https://img03.platesmania.com/251108/inf/30157714e75c58.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:15:39,0,0
España,BMW X1,"3rd gen (U11), 2022–",/gallery.php?markaavto=22&model=2795&modgen=6934,/es/nomer30157709,https://img03.platesmania.com/251108/m/30157709.jpg,7830 NFZ,https://img03.platesmania.com/251108/inf/30157709e459e2.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:15:11,0,0
España,Volkswagen Polo,"6th gen Hatch (AW/BZ), facelift, 2021–",/gallery.php?markaavto=96&model=1896&modgen=4978,/es/nomer30157705,https://img03.platesmania.com/251108/m/30157705.jpg,8700 NFH,https://img03.platesmania.com/251108/inf/30157705cdebb0.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:14:52,0,0
España,SEAT 127,,,/es/nomer30157691,https://img03.platesmania.com/251108/m/30157691.jpg,M 5237 EZ,https://img03.platesmania.com/251108/inf/30157691989e3e.png,2025-11-08 14:14:01,Pabthespanish,/user107889,2025-11-08 14:14:01,3,0
España,Omoda C5,,,/es/nomer30157668,https://img03.platesmania.com/251108/m/30157668.jpg,6930 NFY,https://img03.platesmania.com/251108/inf/301576686a4a93.png,2025-11-08 14:12:42,canaryplates__,/user86993,2025-11-08 14:12:42,0,0
España,Peugeot Boxer,,,/es/nomer30157664,https://img03.platesmania.com/251108/m/30157664.jpg,7834 NFK,https://img03.platesmania.com/251108/inf/30157664daa0aa.png,2025-11-08 14:12:25,canaryplates__,/user86993,2025-11-08 14:12:25,0,0
España,Toyota ProAce,"2nd gen Verso Passenger Van (K0), facelift, 2024­–",/gallery.php?markaavto=93&model=7222&modgen=21582,/es/nomer30157659,https://img03.platesmania.com/251108/m/30157659.jpg,5092 NFM,https://img03.platesmania.com/251108/inf/30157659ba178e.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:12:00,0,0
España,Opel Corsa,"6th gen (F; P2JO), facelift, 2023–",/gallery.php?markaavto=74&model=1398&modgen=16525,/es/nomer30157643,https://img03.platesmania.com/251108/m/30157643.jpg,6307 NGH,https://img03.platesmania.com/251108/inf/30157643d5e4b9.png,Tenerife,canaryplates__,/user86993,2025-11-08 14:11:10,1,0
